0.4	1.246058599	0.08103421684
0.45	1.079070736	0.08138984551
0.5	1.292681845	0.08922947886
0.75	1.232019875	0.07369744991
1	1.117601186	0.0763986726
1.5	1.326439667	0.0882721198
2	1.191509087	0.09123809253
2.5	1.213295366	0.07566684257
3	1.065274312	0.07577635993
3.5	1.073439291	0.07445030145
4	0.9773229014	0.07167374726
5	0.9386758606	0.05522851592
5.5	1.289976002	0.08445918762
6	1.72638995	0.08957720803
6.5	1.770381723	0.07510556487
7	2.13977848	0.08544446179


